geoid,happiness_index,pct_very_happy,adult_pop
02838,56.117937766025214,26.738721055828233,3801.0
02839,57.32270122112915,27.529402624017052,1870.0
02840,54.91254882487533,25.21765452823528,23902.0
02841,54.83102535355499,23.564771951700642,1220.0
02842,57.60774238898354,28.2953063245096,17115.0
02852,59.36450200502854,30.237227051091622,23579.0
02857,60.24752895520861,31.386084230463243,8339.0
02858,61.81008865102146,33.329506609220005,580.0
02859,58.32900771692931,29.42187819753496,6701.0
02860,50.31484511078305,20.87462342489706,47894.0
02861,54.847984509262076,25.337619807031725,27833.0
02863,47.41010957155097,18.786263969250154,22596.0
02864,59.13172970017562,30.147387728672616,36376.0
02865,58.50009612890359,29.343261051742015,17902.0
02871,60.32056262962093,31.362941754688165,17640.0
02872,55.90831514162484,26.793053638230127,231.0
02873,50.73744917819218,19.792877640493195,266.0
02874,61.51254187164873,32.6635583891088,6137.0
02875,56.214597689898795,24.651432326184082,350.0
02876,51.08079863153283,20.377744598958238,753.0
02878,58.3780943047877,29.24004589046542,16359.0
02879,60.06102558604756,31.306854444385515,20982.0
02881,52.46648497448425,22.591483441109354,8443.0
02882,57.207363766764566,27.94852397666287,12919.0
02885,55.85495044789437,26.56311724692966,11147.0
